"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source"
0,0,"EN - Building:CH4","Energy","EN - Building",0.593736321543423,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CO2","Energy","EN - Building",3.35345386277875,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:N2O","Energy","EN - Building",0.0517223143599012,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CH4","Energy","EN - Electricity/Heat",0.00426985754475278,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CO2","Energy","EN - Electricity/Heat",14.6572328025557,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:N2O","Energy","EN - Electricity/Heat",0.0542889501735657,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CH4","Energy","EN - Fugitive Emissions",12.9248870041952,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CO2","Energy","EN - Fugitive Emissions",0.290464399437765,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:N2O","Energy","EN - Fugitive Emissions",0.00108168245694898,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CH4","Energy","EN - Manufacturing/Construction",0.00429485221424417,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CO2","Energy","EN - Manufacturing/Construction",2.52784122919553,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:N2O","Energy","EN - Manufacturing/Construction",0.00645999614699809,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CH4","Energy","EN - Transportation",0.0150755162770059,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CO2","Energy","EN - Transportation",3.93134141672576,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:N2O","Energy","EN - Transportation",0.115910710691092,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes",0.569400605693055,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes",0,2026,"HFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes",0.0985983969285543,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes",0,2026,"PFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes",0,2026,"SF6",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",0,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",-22.2959076139012,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:N2O","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Other Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CH4","Waste","Waste - Solid Waste",0.442503985112214,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CO2","Waste","Waste - Solid Waste",0.00110132673569213,2026,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:N2O","Waste","Waste - Solid Waste",0.000116485023943544,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:CH4","Waste","Waste - Wastewater Treatment",0.596387460201028,2026,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:N2O","Waste","Waste - Wastewater Treatment",0.0667646528323889,2026,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.00420968171152223,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CO2","Agriculture","AG - Crops",0,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",5.05857169782027,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",20.0941562597684,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.608121378828725,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CO2","CCSQ","CCSQ",0,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:N2O","CCSQ","CCSQ",0,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CH4","Energy","EN - Building",0.616959846838794,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CO2","Energy","EN - Building",3.49971035705016,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:N2O","Energy","EN - Building",0.0537546833558493,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CH4","Energy","EN - Electricity/Heat",0.00440096043358598,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CO2","Energy","EN - Electricity/Heat",15.0131300956962,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:N2O","Energy","EN - Electricity/Heat",0.0556079874318849,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CH4","Energy","EN - Fugitive Emissions",12.9649148617152,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CO2","Energy","EN - Fugitive Emissions",0.295864150541629,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:N2O","Energy","EN - Fugitive Emissions",0.00110416171834385,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CH4","Energy","EN - Manufacturing/Construction",0.00442537232813121,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CO2","Energy","EN - Manufacturing/Construction",2.58023538685814,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:N2O","Energy","EN - Manufacturing/Construction",0.00660844692164729,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CH4","Energy","EN - Transportation",0.016026986096556,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CO2","Energy","EN - Transportation",4.18799253304016,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:N2O","Energy","EN - Transportation",0.122590986311882,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes",0.571918874399027,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes",0,2027,"HFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes",0.0995457402950117,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes",0,2027,"PFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes",0,2027,"SF6",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",0,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",-21.7857544768016,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:N2O","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Other Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CH4","Waste","Waste - Solid Waste",0.459213702930725,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CO2","Waste","Waste - Solid Waste",0.00115007122506991,2027,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:N2O","Waste","Waste - Solid Waste",0.000118078439895825,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:CH4","Waste","Waste - Wastewater Treatment",0.614370151543519,2027,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:N2O","Waste","Waste - Wastewater Treatment",0.0683621604992597,2027,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.00425033951315687,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CO2","Agriculture","AG - Crops",0,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",5.11088872524879,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",20.1589615642765,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.610224409220247,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CO2","CCSQ","CCSQ",0,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:N2O","CCSQ","CCSQ",0,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CH4","Energy","EN - Building",0.640427842208916,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CO2","Energy","EN - Building",3.64775887328075,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:N2O","Energy","EN - Building",0.055808708960813,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CH4","Energy","EN - Electricity/Heat",0.00453329571203793,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CO2","Energy","EN - Electricity/Heat",15.3718308253488,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:N2O","Energy","EN - Electricity/Heat",0.0569374259073435,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CH4","Energy","EN - Fugitive Emissions",13.0052041643216,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CO2","Energy","EN - Fugitive Emissions",0.301394531506521,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:N2O","Energy","EN - Fugitive Emissions",0.0011272661275449,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CH4","Energy","EN - Manufacturing/Construction",0.00455335504894856,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CO2","Energy","EN - Manufacturing/Construction",2.63204008597869,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:N2O","Energy","EN - Manufacturing/Construction",0.00675433744372995,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CH4","Energy","EN - Transportation",0.0170004054994562,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CO2","Energy","EN - Transportation",4.45144920933021,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:N2O","Energy","EN - Transportation",0.129384584335725,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes",0.574392923293922,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes",0,2028,"HFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes",0.10048136905683,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes",0,2028,"PFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes",0,2028,"SF6",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",0,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",-21.3190964536605,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:N2O","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Other Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CH4","Waste","Waste - Solid Waste",0.47641303401305,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CO2","Waste","Waste - Solid Waste",0.00119941848904843,2028,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:N2O","Waste","Waste - Solid Waste",0.000119662917830239,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:CH4","Waste","Waste - Wastewater Treatment",0.632382239428707,2028,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:N2O","Waste","Waste - Wastewater Treatment",0.0699251272564083,2028,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.00430396451305047,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CO2","Agriculture","AG - Crops",0,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",5.17827456128798,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",20.1588602752611,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.610349967251538,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:CO2","CCSQ","CCSQ",0,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"CCSQ:N2O","CCSQ","CCSQ",0,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CH4","Energy","EN - Building",0.664995952915414,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:CO2","Energy","EN - Building",3.80310084456776,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Building:N2O","Energy","EN - Building",0.057959204915028,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CH4","Energy","EN - Electricity/Heat",0.00467154581961324,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:CO2","Energy","EN - Electricity/Heat",15.7477257388704,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Electricity/Heat:N2O","Energy","EN - Electricity/Heat",0.0583304271964103,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CH4","Energy","EN - Fugitive Emissions",13.047375076116,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:CO2","Energy","EN - Fugitive Emissions",0.307236841383233,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Fugitive Emissions:N2O","Energy","EN - Fugitive Emissions",0.00115165907202928,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CH4","Energy","EN - Manufacturing/Construction",0.00468558981439345,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:CO2","Energy","EN - Manufacturing/Construction",2.6857773842641,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Manufacturing/Construction:N2O","Energy","EN - Manufacturing/Construction",0.00690524055578427,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CH4","Energy","EN - Transportation",0.0180297395737349,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:CO2","Energy","EN - Transportation",4.7313548271619,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"EN - Transportation:N2O","Energy","EN - Transportation",0.136556235948787,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes",0.576920245896134,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes",0,2029,"HFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes",0.1014416246206,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes",0,2029,"PFC",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes",0,2029,"SF6",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Deforestation:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Deforestation",0,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CH4","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",0,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Forest Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Forest Land",-20.8818845246328,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Organic Soil:N2O","Land Use, Land Use Change, and Forestry","LULUCF - Organic Soil",0,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"LULUCF - Other Land:CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CH4","Waste","Waste - Solid Waste",0.494087469198804,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:CO2","Waste","Waste - Solid Waste",0.00125120048688929,2029,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Solid Waste:N2O","Waste","Waste - Solid Waste",0.000121276291274469,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:CH4","Waste","Waste - Wastewater Treatment",0.651016330478201,2029,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"Waste - Wastewater Treatment:N2O","Waste","Waste - Wastewater Treatment",0.0715148660090354,2029,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.00436268287863879,2030,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:CO2","Agriculture","AG - Crops",0,2030,"CO2",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",5.25165670530107,2030,"N2O",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",20.1142248304152,2030,"CH4",0,0,"Strategy TX:BASE","MNG","mongolia","SISEPUEDE"
